Chapter #,Chapter Name,BlockL1_Id,BlockL1,BlockL2_Id,BlockL2,code,Category,synonymous,synonymous DSM - 5,Defination,ClassKind,DepthInKind
19,Certain conditions originating in the perinatal period,BlockL1-KA8,- Haemorrhagic or haematological disorders of fetus or newborn,,,KA8A,- - Polycythaemia neonatorum,,,Polycythaemia of the neonate represents an excessive quality of circulating red blood cells due to excessive marrow production and haematocrits that exceed ~60%.,category,1
19,Certain conditions originating in the perinatal period,BlockL1-KA8,- Haemorrhagic or haematological disorders of fetus or newborn,,,KA8B,- - Anaemia of prematurity,,,A paediatric condition characterised by a decrease in number of red blood cells (RBCs) or less than the normal quantity of haemoglobin in the blood of a newborn associated with the child being born prior to completing 37 weeks of gestation.,category,1
19,Certain conditions originating in the perinatal period,BlockL1-KA8,- Haemorrhagic or haematological disorders of fetus or newborn,,,KA8F,- - Neonatal vitamin K deficiency,,,"There are 3 forms of vitamin K–deficiency bleeding (VKDB) of the newborn. Early VKDB (haemorrhagic disease of the newborn) that occurs at 1-14 days of age. The most common sites of bleeding are the gastrointestinal tract, mucosal and cutaneous tissue, the umbilical stump, and the post-circumcision site. Late VKDB most commonly occurs at 2-12 weeks of age, although cases can occur up to 6 months. The most common site of bleeding is intracranial, although cutaneous and gastrointestinal bleeding may be initial manifestation. The third form of VKDB occurs at birth or shortly thereafter. It is secondary to maternal intake of medications (warfarin, phenobarbital, phenytoin) that cross the placenta.",category,1
19,Certain conditions originating in the perinatal period,BlockL1-KB0,- Neurological disorders specific to the perinatal or neonatal period,,,KB00,- - Neonatal cerebral ischaemia,,,A paediatric condition characterised by insufficient blood flow to the brain of a newborn to meet metabolic demand.,category,1
19,Certain conditions originating in the perinatal period,BlockL1-KB0,- Neurological disorders specific to the perinatal or neonatal period,,,KB01,- - Periventricular cysts of newborn,,,A paediatric condition characterised by the development of cysts around the brain ventricles in a newborn.,category,1
19,Certain conditions originating in the perinatal period,BlockL1-KB0,- Neurological disorders specific to the perinatal or neonatal period,,,KB02,- - Neonatal cerebral leukomalacia,,,"A paediatric condition characterised by the death of small areas of brain tissue creating ""holes"" in the brain of a newborn.",category,1
19,Certain conditions originating in the perinatal period,BlockL1-KB0,- Neurological disorders specific to the perinatal or neonatal period,,,KB03,- - Neonatal encephalopathy,,,"Encephalopathy is disorder of the brain. It may be the result of interference in the development of the brain, an infection or other condition in the neonate.",category,1
19,Certain conditions originating in the perinatal period,BlockL1-KB0,- Neurological disorders specific to the perinatal or neonatal period,,,KB04,- - Hypoxic ischaemic encephalopathy of newborn,,,Hypoxic ischaemic encephalopathy (HIE) is when a newborn’s brain fails to receive a sufficient amount of oxygen or blood before and during birth that may lead to brain damage or death.,category,1
19,Certain conditions originating in the perinatal period,BlockL1-KB0,- Neurological disorders specific to the perinatal or neonatal period,,,KB05,- - Neonatal hydrocephalus,,,,category,1
19,Certain conditions originating in the perinatal period,BlockL1-KB0,- Neurological disorders specific to the perinatal or neonatal period,,,KB06,- - Neonatal seizures,,,"A paediatric condition characterised by rapid and repeated muscle contraction and relaxation, resulting in an uncontrolled shaking of the body of a newborn.",category,1
19,Certain conditions originating in the perinatal period,BlockL1-KB0,- Neurological disorders specific to the perinatal or neonatal period,,,KB08,- - Disorders of muscle tone of newborn,,,A group of paediatric conditions characterised by abnormal muscle tone in a newborn.,category,1
19,Certain conditions originating in the perinatal period,BlockL1-KB2,- Respiratory disorders specific to the perinatal or neonatal period,,,KB20,- - Intrauterine hypoxia,,,"Intrauterine hypoxia occurs when the fetus is deprived of an adequate supply of oxygen. This may occur with prolapse or occlusion of the umbilical cord, placental infarction and maternal smoking. This can lead to damage of the central nervous system and neonatal encephalopathy, which increases the risk of mortality.",category,1
19,Certain conditions originating in the perinatal period,BlockL1-KB2,- Respiratory disorders specific to the perinatal or neonatal period,,,KB21,- - Birth asphyxia,,,,category,1
19,Certain conditions originating in the perinatal period,BlockL1-KB2,- Respiratory disorders specific to the perinatal or neonatal period,,,KB23,- - Respiratory distress of newborn,,,A condition characterised by a by developmental insufficiency of surfactant associated proteins or surfactant production and structural immaturity in the lungs.,category,1
19,Certain conditions originating in the perinatal period,BlockL1-KB2,- Respiratory disorders specific to the perinatal or neonatal period,,,KB23.0,- - - Respiratory distress syndrome of newborn,,,"Respiratory distress syndrome (RDS) is an acute illness, usually of preterm infants, due to pulmonary surfactant deficiency, developing within 4-6 hours of birth, and is characterised by respiratory distress (tachypnoea, intercostal and sternal retractions, expiratory grunt, and cyanosis with abnormal chest radiograph showing diffuse reticulogranular densities and air bronchograms, evidence of reduced lung compliance and functional residual capacity, evidence of abnormal gas exchange (hypoxaemia, hypercapnia, cyanosis) of sufficient severity to require oxygen and/or continuous or intermittent positive pressure ventilatory support for more than 24 hours.",category,2
19,Certain conditions originating in the perinatal period,BlockL1-KB2,- Respiratory disorders specific to the perinatal or neonatal period,,,KB23.1,- - - Transient tachypnoea of newborn,,,Transient tachypnoea of newborn is usually a benign self-limiting illness of term and near-term infants demonstrating increased respiratory rate and requiring supplementary oxygen after birth.,category,2
19,Certain conditions originating in the perinatal period,BlockL1-KB2,- Respiratory disorders specific to the perinatal or neonatal period,,,KB25,- - Neonatal tracheitis,,,"A disease of the trachea in neonates, caused by an infection with a bacterial, viral, or fungal source. This disease is characterised by stridor, or increased respiratory effort. Transmission is commonly by inhalation of the infectious agent. Confirmation is by direct laryngoscopy.",category,1
19,Certain conditions originating in the perinatal period,BlockL1-KB2,- Respiratory disorders specific to the perinatal or neonatal period,,,KB26,- - Neonatal aspiration syndromes,,,"Aspiration of meconium, blood, amniotic fluids and gastric contents in a neonate resulting in clinical symptoms from airway obstruction (atelectasis, air trapping and air leaks), parenchymal injury (pneumonitis), right-to-left shunting, and ventilation-perfusion mismatch.",category,1
19,Certain conditions originating in the perinatal period,BlockL1-KB2,- Respiratory disorders specific to the perinatal or neonatal period,,,KB26.0,- - - Neonatal aspiration of meconium,,,Meconium Aspiration Syndrome (MAS) is defined as respiratory distress in an infant born through meconium-stained amniotic fluid with roentgenographic findings consistent with MAS and whose symptoms could not be otherwise explained.,category,2
19,Certain conditions originating in the perinatal period,BlockL1-KB2,- Respiratory disorders specific to the perinatal or neonatal period,,,KB26.3,- - - Neonatal aspiration of milk or regurgitated food,,,Clinical symptoms of Neonatal aspiration syndrome due to aspiration of acidic gastric contest and/or milk,category,2
19,Certain conditions originating in the perinatal period,BlockL1-KB2,- Respiratory disorders specific to the perinatal or neonatal period,,,KB27,- - Pulmonary air leak or related conditions originating in the perinatal period,,,"Clinical syndrome due to free air from rupture of overdistended alveoli tracking into pulmonary interstitium, mediastinum, pleural cavity or subcutaneous tissues.",category,1
19,Certain conditions originating in the perinatal period,BlockL1-KB2,- Respiratory disorders specific to the perinatal or neonatal period,,,KB27.0,- - - Interstitial emphysema originating in the perinatal period,,,"Escape of air into the interstitium, lymphatics and venous circulation of the lungs resulting from rupture of small airways associated with a characteristic cystic appearance on chest X-ray, almost exclusively seen in preterm infants receiving mechanical ventilation",category,2
19,Certain conditions originating in the perinatal period,BlockL1-KB2,- Respiratory disorders specific to the perinatal or neonatal period,,,KB27.1,- - - Pneumothorax originating in the perinatal period,,,"Abnormal presence of air or other gas in the pleural cavity, usually secondary to tracking of free air from pulmonary interstitial emphysema, or rupture of subpleural blebs.",category,2
19,Certain conditions originating in the perinatal period,BlockL1-KB2,- Respiratory disorders specific to the perinatal or neonatal period,,,KB27.2,- - - Pneumomediastinum originating in the perinatal period,,,"Presence of air in the mediastinum usually from tracking of free air from ruptured alveolar ducts along the perivascular sheaths of pulmonary blood vessels, or rupture of subpleural bleb",category,2
19,Certain conditions originating in the perinatal period,BlockL1-KB2,- Respiratory disorders specific to the perinatal or neonatal period,,,KB27.3,- - - Pneumopericardium originating in the perinatal period,,,"Presence of air in the pericardial cavity usually from tracking of free air from ruptured alveolar ducts along the perivascular sheaths of pulmonary blood vessels, or rupture of subpleural bleb",category,2
19,Certain conditions originating in the perinatal period,BlockL1-KB2,- Respiratory disorders specific to the perinatal or neonatal period,,,KB27.4,"- - - Pneumoperitoneum, originating in the perinatal period, due to primary pulmonary air leak syndromes",,,,category,2
19,Certain conditions originating in the perinatal period,BlockL1-KB2,- Respiratory disorders specific to the perinatal or neonatal period,,,KB28,- - Pulmonary haemorrhage originating in the perinatal period,,,"A condition characterised by bleeding from the lung which begins during the period of time around childbirth, especially the five months before and one month after birth.",category,1
19,Certain conditions originating in the perinatal period,BlockL1-KB2,- Respiratory disorders specific to the perinatal or neonatal period,,,KB29,- - Chronic respiratory disease originating in the perinatal period,,,"A group of conditions associated with the respiratory system which begin during the period of time around childbirth, especially the five months before and one month after birth, and which lasts for at least 3 months.",category,1
19,Certain conditions originating in the perinatal period,BlockL1-KB2,- Respiratory disorders specific to the perinatal or neonatal period,,,KB29.0,- - - Bronchopulmonary dysplasia originating in the perinatal period,,,"Chronic lung disease requiring treatment with oxygen for at least 28 days and with a spectrum of severity from mild to severe, that predominantly affects premature infants.",category,2
19,Certain conditions originating in the perinatal period,BlockL1-KB2,- Respiratory disorders specific to the perinatal or neonatal period,,,KB2A,- - Apnoea of newborn,,,Any condition characterised by suspension of external breathing in a newborn (premature or term) which is not classified elsewhere,category,1
19,Certain conditions originating in the perinatal period,BlockL1-KB2,- Respiratory disorders specific to the perinatal or neonatal period,,,KB2D,- - Respiratory failure of newborn,,,Acute or chronic respiratory failure in a newborn. Neonates in acute respiratory failure require respiratory support.,category,1
19,Certain conditions originating in the perinatal period,BlockL1-KB2,- Respiratory disorders specific to the perinatal or neonatal period,,,KB2E,- - Respiratory arrest of newborn,,,,category,1
19,Certain conditions originating in the perinatal period,BlockL1-KB2,- Respiratory disorders specific to the perinatal or neonatal period,,,KB2F,- - Congenital lung or lobar atelectasis,,,"Collapsed lobe or lobes of the lung that is present at birth and is due to narrowing of the airway, kinking of the airway, compression from a mass in the airway or other congenital abnormality.",category,1
19,Certain conditions originating in the perinatal period,BlockL1-KB2,- Respiratory disorders specific to the perinatal or neonatal period,,,KB2J,- - Airway obstruction in the neonate due to airway abnormality,,,,category,1
19,Certain conditions originating in the perinatal period,BlockL1-KB2,- Respiratory disorders specific to the perinatal or neonatal period,,,KB2J.2,- - - Tracheo-bronchial malacia in neonate,,,Tracheomalacia is a condition characterised by flaccidity of the tracheal support cartilage causing weakness of the tracheobronchial tree and tracheal collapse.,category,2
19,Certain conditions originating in the perinatal period,BlockL1-KB2,- Respiratory disorders specific to the perinatal or neonatal period,,,KB2K,- - Pulmonary cysts in newborn,,,,category,1
19,Certain conditions originating in the perinatal period,BlockL1-KB4,- Cardiovascular disorders present in the perinatal or neonatal period,,,KB43,- - Delayed closure of ductus arteriosus,,,A condition characterised as a congenital disorder in the heart wherein a neonate's ductus arteriosus abnormally remains open longer than the first few days after birth.,category,1
19,Certain conditions originating in the perinatal period,BlockL1-KB4,- Cardiovascular disorders present in the perinatal or neonatal period,,,KB45,- - Neonatal hypertension,,,Hypertension is defined by a systolic blood pressure in a neonate which is >95th percentile for age and sex on 3 separate occasions,category,1
19,Certain conditions originating in the perinatal period,BlockL1-KB4,- Cardiovascular disorders present in the perinatal or neonatal period,,,KB46,- - Neonatal hypotension,,,Mean Arterial Blood Pressure below gestational age in weeks (corresponds with 10th centile for birth weight and postnatal age1) or below 30mmHg as hypotension,category,1
19,Certain conditions originating in the perinatal period,BlockL1-KB6,- Transitory endocrine or metabolic disorders specific to fetus or newborn,,,KB60,- - Transitory disorders of carbohydrate metabolism specific to fetus or newborn,,,A group of paediatric conditions in which there is a temporary disorder in a newborn or infant associated with abnormal chemical reactions in the body disrupting the process of getting or making energy from consumed carbohydrates.,,
19,Certain conditions originating in the perinatal period,BlockL1-KB6,- Transitory endocrine or metabolic disorders specific to fetus or newborn,,,KB60.3,- - - Neonatal hyperglycaemia,,,,category,2
19,Certain conditions originating in the perinatal period,BlockL1-KB6,- Transitory endocrine or metabolic disorders specific to fetus or newborn,,,KB60.4,- - - Neonatal hypoglycaemia,,,,category,2
19,Certain conditions originating in the perinatal period,BlockL1-KB6,- Transitory endocrine or metabolic disorders specific to fetus or newborn,,,KB61,- - Transitory neonatal disorders of calcium or magnesium metabolism,,,A group of paediatric conditions in which there is a temporary disorder in a newborn associated with abnormal chemical reactions in the body disrupting the normal processes of enzyme catalyzed reactions to utilize calcium and magnesium for other body functions.,category,1
19,Certain conditions originating in the perinatal period,BlockL1-KB6,- Transitory endocrine or metabolic disorders specific to fetus or newborn,,,KB61.0,- - - Neonatal hypomagnesaemia,,,Defined as serum magnesium levels less than 0.66 mmol/L (1.6 mg/L) in neonates. Symptoms usually do not develop until serum Mg levels falls below 0.49 mmol/L (1.2 mg/L).This is usually transient but can cause symptoms similar to those of hypocalcaemia.,category,2
19,Certain conditions originating in the perinatal period,BlockL1-KB6,- Transitory endocrine or metabolic disorders specific to fetus or newborn,,,KB61.2,- - - Neonatal hypocalcaemia,,,"Hypocalcaemia is a common metabolic problem in newborns. In the neonate, hypocalcaemia is defined by birth weight (BW) categories. In infants with BW greater than 1500 g, hypocalcaemia is defined as a total serum Calcium (Ca) concentration less than 8 mg/dL (2 mmol/L) or an ionized fraction of less than 4.4 mg/dL (1.1 mmol/L). In very low birth weight premature infants (BW<1500g), hypocalcaemia is defined as a total serum Ca concentration less than 7 mg/dL (1.75 mmol/L) or an ionized fraction of less than 4 mg/dL (1 mmol/L). Etiologies of early hypocalcaemia (occurs in the first two to three days after birth) include prematurity, maternal diabetes, birth asphyxia, and intrauterine growth. Causes of late hypocalcaemia (usually occurs at the end of the first week of life) include hypoparathyroidism and high phosphate intake. Most infants with hypocalcaemia are asymptomatic. If symptomatic, neuromuscular irritability is the most common sign with jitteriness and muscle jerking. Less common findings include seizures, and rarely laryngospasm, wheezing, or vomiting.",category,2
19,Certain conditions originating in the perinatal period,BlockL1-KB6,- Transitory endocrine or metabolic disorders specific to fetus or newborn,,,KB61.3,- - - Neonatal osteopenia,,,"Metabolic bone disease is a common complication in very low birthweight (VLBW) preterm infants. The smallest, sickest infants are at greatest risk. Progressive osteopenia with demineralized bones and, occasionally, pathologic fractures may develop. The major cause is inadequate intake of calcium and phosphorus to meet the requirements for growth. Poor intake of vitamin D is an additional risk factor. Contributing factors include prolonged parenteral nutrition, vitamin D and calcium malabsorption, intake of unsupplemented human milk, immobilization, and urinary calcium losses from long-term diuretic use.",category,2
19,Certain conditions originating in the perinatal period,BlockL1-KB6,- Transitory endocrine or metabolic disorders specific to fetus or newborn,,,KB62,- - Transitory neonatal disorders of thyroid function,,,A group of paediatric conditions in which there is a temporary disorder in a newborn or infant associated with the thyroid.,category,1
19,Certain conditions originating in the perinatal period,BlockL1-KB6,- Transitory endocrine or metabolic disorders specific to fetus or newborn,,,KB62.0,- - - Transitory neonatal hyperthyroidism,,,A paediatric condition characterised by a temporarily abnormally increased level of thyroid hormones (triiodothyronine (T3) and thyroxine (T4)) in the blood of a newborn.,category,2
19,Certain conditions originating in the perinatal period,BlockL1-KB6,- Transitory endocrine or metabolic disorders specific to fetus or newborn,,,KB62.3,- - - Transient hypothyroxinaemia,,,"Transient hypothyroxinaemia is characterised by low thyroxine (T4, T3 and FT4) levels but normal level of thyroid-stimulating hormone (TSH), and is seen in preterm infants, usually those born before 30 weeks of gestational age.",category,2
19,Certain conditions originating in the perinatal period,BlockL1-KB6,- Transitory endocrine or metabolic disorders specific to fetus or newborn,,,KB63,- - Certain specified transitory neonatal electrolyte or metabolic disturbances,,,A group of paediatric conditions in which there is a temporary abnormality in the normal processes of enzyme catalyzed reactions within tissue cells (metabolism) or with the levels of minerals in the blood or other body fluids.,category,1
19,Certain conditions originating in the perinatal period,BlockL1-KB6,- Transitory endocrine or metabolic disorders specific to fetus or newborn,,,KB63.1,- - - Dehydration of newborn,,,A paediatric condition characterised by excessive loss of body water in a newborn.,category,2
19,Certain conditions originating in the perinatal period,BlockL1-KB6,- Transitory endocrine or metabolic disorders specific to fetus or newborn,,,KB63.20,- - - - Hyponatremia of newborn,,,Hyponatremia is defined as serum sodium less than 130 mmol/L,category,3
19,Certain conditions originating in the perinatal period,BlockL1-KB6,- Transitory endocrine or metabolic disorders specific to fetus or newborn,,,KB63.21,- - - - Hypernatremia of newborn,,,Hypernatremia is defined as serum sodium greater than 145 mmol/L.,category,3
19,Certain conditions originating in the perinatal period,BlockL1-KB6,- Transitory endocrine or metabolic disorders specific to fetus or newborn,,,KB63.30,- - - - Hypokalaemia of newborn,,,Hypokalaemia is defined as serum potassium less than 3.5 mmol/L.,category,3
19,Certain conditions originating in the perinatal period,BlockL1-KB6,- Transitory endocrine or metabolic disorders specific to fetus or newborn,,,KB63.31,- - - - Hyperkalaemia of newborn,,,Hyperkalaemia is defined as serum potassium greater than 5.5 mmol/L.,category,3
19,Certain conditions originating in the perinatal period,BlockL1-KB8,- Digestive system disorders of fetus or newborn,,,KB87,- - Intestinal obstruction of newborn,,,"Any other impairment, arrest, or reversal of the normal flow of intestinal toward the anal canal in a newborn",category,1
19,Certain conditions originating in the perinatal period,BlockL1-KB8,- Digestive system disorders of fetus or newborn,,,KB87.2,- - - Meconium ileus without perforation,,,"The meconium sometimes becomes thickened and congested in the terminal ileum, a condition known as meconium ileus. Meconium ileus is among the most common causes of intestinal obstruction in the newborn, accounting for 9-33% of neonatal intestinal obstructions. A symptom of both Hirschsprung’s disease and cystic fibrosis is the failure to pass meconium. Some babies have a blockage in their colon that may look like meconium ileus (a meconium plug), and they have small left colon syndrome. This means the last part of their colon is smaller than normal.",category,2
19,Certain conditions originating in the perinatal period,BlockL1-KB8,- Digestive system disorders of fetus or newborn,,,KB88,- - Necrotising enterocolitis of newborn,,,"This is a fulminating disease of neonates in which there is extensive mucosal ulceration, pseudomembrane formation, submucosal haemorrhage, and necrosis usually of the right colon, caecum, terminal ileum, and appendix (ENTEROCOLITIS), possibly due to perinatal intestinal ischemia and bacterial invasion. The entire colon, small intestine, stomach, and oesophagus may also be affected. Most infants are premature or suffer from respiratory distress syndrome, sepsis, or hypoxia. Symptoms (apparent during the first few weeks of life) include abdominal distension, bilious vomiting, and melaena; there may be apnoea, lethargy, temperature instability, tachycardia, tachypnoea, and a fall in blood pressure. The disorder may progress to perforation and peritonitis.",category,1
19,Certain conditions originating in the perinatal period,BlockL1-KB8,- Digestive system disorders of fetus or newborn,,,KB89,- - Neonatal malabsorption syndromes,,,,category,1
19,Certain conditions originating in the perinatal period,BlockL1-KB8,- Digestive system disorders of fetus or newborn,,,KB89.1,- - - Short bowel syndrome,,,"Short bowel syndrome is a condition in which nutrients are not properly absorbed due to either surgical removal of a large portion of the small intestine, a congenital anomaly where a large part of the small intestine is missing, or rarely due to the complete dysfunction of a large segment of small intestine.",category,2
19,Certain conditions originating in the perinatal period,BlockL1-KB8,- Digestive system disorders of fetus or newborn,,,KB8B,- - Neonatal peritonitis,,,"Neonatal peritonitis may be bacterial or chemical in origin. The majority of cases of bacterial peritonitis are due to intestinal perforations, ruptured omphaloceles, or ischemic intestinal necrosis. Although most babies had peritonitis secondary to intestinal perforation subsequent to intestinal obstruction, many instances are unexplained perforation, possibly secondary to defects in the intestinal musculature or visceral ischemia. The less common chemical peritonitis is due to prenatal intestinal perforation with extrusion of sterile meconium into the peritoneal cavity. The two types may coexist if an antenatal perforation remains open after birth, allowing bacterial contamination of the previously sterile peritoneum.",category,1
19,Certain conditions originating in the perinatal period,BlockL1-KC0,- Genitourinary system disorders specific to the perinatal or neonatal period,,,KC00,- - Congenital hydrocele,,,A paediatric condition characterised by the buildup of watery fluid around one or both testicles of a newborn that is present at birth.,category,1
19,Certain conditions originating in the perinatal period,BlockL1-KC2,- Disorders involving the integument of fetus or newborn,,,KC20,- - Conditions involving the umbilical cord,,,,category,1
19,Certain conditions originating in the perinatal period,BlockL1-KC2,- Disorders involving the integument of fetus or newborn,,,KC20.0,- - - Delayed separation of umbilical cord,,,,category,2
19,Certain conditions originating in the perinatal period,BlockL1-KC2,- Disorders involving the integument of fetus or newborn,,,KC20.2,- - - Umbilical granuloma of newborn,,,,category,2
19,Certain conditions originating in the perinatal period,BlockL1-KC2,- Disorders involving the integument of fetus or newborn,,,KC21,- - Inflammatory dermatoses of the newborn,,,A range of inflammatory skin disorders presenting in the neonatal period.,category,1
19,Certain conditions originating in the perinatal period,BlockL1-KC2,- Disorders involving the integument of fetus or newborn,,,KC21.1,- - - Neonatal toxic erythema,Neonatal erythema toxicum,,"Neonatal toxic erythema is a common rash in neonates, appearing in up to half of newborns carried to term, usually between day 2-5 after birth; it does not occur outside the neonatal period and typically resolves within first two weeks of life. It is characterised by blotchy erythema with crops of evanescent small white or yellow papules or pustules. It is a benign condition and is thought to cause no discomfort to the baby.",category,2
19,Certain conditions originating in the perinatal period,BlockL1-KC2,- Disorders involving the integument of fetus or newborn,BlockL2_KC5,- - Iatrogenic injuries involving the skin of the neonate,KC50,- - - - Neonatal phototherapy burn,,,"Burn resulting from phototherapy administered to neonate, usually for the treatment of neonatal jaundice.",category,1
19,Certain conditions originating in the perinatal period,BlockL1-KD1,- Disturbances of temperature regulation of newborn,,,KD10,- - Environmental hyperthermia of newborn,,,A paediatric condition characterised by a core body temperature above 37.5 degrees C (99.5 degrees F) in a newborn due to exposure of the newborn to prolonged or extremely high environmental temperature.,category,1
19,Certain conditions originating in the perinatal period,BlockL1-KD1,- Disturbances of temperature regulation of newborn,,,KD12,- - Hypothermia of newborn,,,Core body temperature of a newborn below -1SD (36.0 degrees C) compared with mean temperature (36.5 degrees of C).,category,1
19,Certain conditions originating in the perinatal period,BlockL1-KD1,- Certain disorders originating in the perinatal period,,,KD30,- - Birth depression,,,A condition characterised by cardiorespiratory and neurological depression In newborn.,category,1
19,Certain conditions originating in the perinatal period,BlockL1-KD1,- Certain disorders originating in the perinatal period,,,KD32,- - Feeding problems of newborn,,,A lack of interest in feeding or a problem receiving the proper amount of nutrition in a newborn.,category,1
19,Certain conditions originating in the perinatal period,BlockL1-KD1,- Certain disorders originating in the perinatal period,,,KD3Y,- - Other specified disorders originating in the perinatal period,,,,category,1
20,Developmental anomalies,BlockL1-LA0,- Structural developmental anomalies primarily affecting one body system,BlockL2_LA0, - - Structural developmental anomalies of the nervous system ,LA00,- - - Anencephaly or similar anomalies,,,"A malformation of the nervous system caused by the failure of neuropore closure. Infants are born with intact spinal cord, cerebellum, and brainstem, but lack formation of neural structures above this level. The skull is only partially formed but the eyes are usually normal.",category,1
20,Developmental anomalies,BlockL1-LA0,- Structural developmental anomalies primarily affecting one body system,BlockL2_LA0, - - Structural developmental anomalies of the nervous system ,LA01,- - - Cephalocele,,,"A condition caused by failure of the skull to correctly close during the antenatal period. This condition is characterised by herniation of the meninges. This condition may present with herniation of brain, or developmental delay. Confirmation is through observation of herniated meninges by imaging.",category,1
20,Developmental anomalies,BlockL1-LA0,- Structural developmental anomalies primarily affecting one body system,BlockL2_LA0, - - Structural developmental anomalies of the nervous system ,LA02,- - - Spina bifida,,,"Spina bifida is the most common of a group of birth defects called neural tube defects. Spina bifida affects the backbone and, sometimes, the spinal cord. Aperta spina bifida defines the dorsal malclosure of vertebrae, associated with various degrees of spine defects. A pocket of skin may form, containing meninges (meningocele) or spinal cord and meninges (myelomeningocele). Different subtypes are distinguished according to the location of the defect. Consequences are paraplegia (paralysed lower limbs), hydrocephaly, Chiari malformation (result of the attached spine during life in utero), urinary and anorectal incontinence. The intensity of signs varies greatly with the level and extent of the lesion.",category,1
20,Developmental anomalies,BlockL1-LA0,- Structural developmental anomalies primarily affecting one body system,BlockL2_LA0, - - Structural developmental anomalies of the nervous system ,LA02.00,- - - - - Myelomeningocele with hydrocephalus,,,"A condition caused by failure of the neural tube to correctly develop during the antenatal period. This condition is characterised by nerve damage and hydrocephalus. This condition may also present with syringomyelia, hip dislocation, headache, nausea, vomiting, blurry vision, balance problems, bladder control problems, meningitis, or mental impairment.",category,3
20,Developmental anomalies,BlockL1-LA0,- Structural developmental anomalies primarily affecting one body system,BlockL2_LA0, - - Structural developmental anomalies of the nervous system ,LA02.01,- - - - - Myelomeningocele without hydrocephalus,,,"A condition caused by failure of the neural tube to close completely during fetal development. This condition is characterised by nerve damage. This condition may also present with syringomyelia, hip dislocation, headache, nausea, vomiting, blurry vision, balance problems, bladder control problems, meningitis, or mental impairment.",category,3
20,Developmental anomalies,BlockL1-LA0,- Structural developmental anomalies primarily affecting one body system,BlockL2_LA0, - - Structural developmental anomalies of the nervous system ,LA02.02,- - - - - Myelocystocele,,,"A condition caused by failure of the neural tube to close completely during fetal development. The condition is characterised by skin covered lumbosacral masses, an arachnoid lined meningocele that is directly continuous with the spinal subarachnoid space, and a low lying hydromyelic spinal cord that traverses the meningocele and expands into a large terminal cyst. This condition can present with neural damage and consequent impairment of function below the site of the myelocystocele.",category,3
20,Developmental anomalies,BlockL1-LA0,- Structural developmental anomalies primarily affecting one body system,BlockL2_LA0, - - Structural developmental anomalies of the nervous system ,LA03,- - - Arnold-Chiari malformation type II,,,"A condition caused by failure of the brain and spinal cord to correctly develop during the antenatal period. This condition is characterised by extension of both cerebellar and brain stem tissue into the foramen magnum. This condition may present with partial or complete absence of the cerebellar vermis, myelomeningocele, neck pain, balance problems, muscle weakness, limb numbness, dizziness, vision problems, difficulty swallowing, ringing in the ears, hearing loss, vomiting, insomnia, depression, or impairment of motor skills.",category,1
20,Developmental anomalies,BlockL1-LA0,- Structural developmental anomalies primarily affecting one body system,BlockL2_LA0, - - Structural developmental anomalies of the nervous system ,LA05,- - - Cerebral structural developmental anomalies,,,Any condition caused by failure of the brain to correctly develop during the antenatal period.,category,1
20,Developmental anomalies,BlockL1-LA0,- Structural developmental anomalies primarily affecting one body system,BlockL2_LA0, - - Structural developmental anomalies of the nervous system ,LA05.0,- - - - Microcephaly,Micrencephaly,,"A condition caused by failure of the head to correctly develop during the antenatal period. This condition is characterised by a head size that is significantly smaller than normal for their age and sex. This condition may also present with developmental delays, difficulties with balance and coordination, short stature, hyperactivity, mental retardation, seizures, or other neurological abnormalities.",category,2
20,Developmental anomalies,BlockL1-LA0,- Structural developmental anomalies primarily affecting one body system,BlockL2_LA0, - - Structural developmental anomalies of the nervous system ,LA05.2,- - - - Holoprosencephaly,,,"Holoprosencephaly is a brain malformation resulting from incomplete cleavage of the prosencephalon, occurring between the 18th and the 28th day of gestation and affecting both the forebrain and the face. In most of the cases, facial anomalies are observed: cyclopia, proboscis and median or bilateral cleft lip/palate in severe forms, and ocular hypotelorism or solitary median maxillary central incisor in minor forms. These latter midline defects can occur without the cerebral malformations (microforms). Children with HPE have many medical problems: developmental delay and feeding difficulties, epilepsy, and instability of temperature, heart rate and respiration. Endocrine disorders like diabetes insipidus, adrenal hypoplasia, hypogonadism, thyroid hypoplasia and growth hormone deficiency are frequent.",category,2
20,Developmental anomalies,BlockL1-LA0,- Structural developmental anomalies primarily affecting one body system,BlockL2_LA0, - - Structural developmental anomalies of the nervous system ,LA05.3,- - - - Corpus callosum agenesis,,,"Corpus callosum agenesis is the most common brain malformation and is characterised by total or partial absence of the main interhemispheric commissure, the corpus callosum.",category,2
20,Developmental anomalies,BlockL1-LA0,- Structural developmental anomalies primarily affecting one body system,BlockL2_LA0, - - Structural developmental anomalies of the nervous system ,LA06,- - - Cerebellar structural developmental anomalies,,,Any condition caused by failure of the brain to correctly develop during the antenatal period.,category,1
20,Developmental anomalies,BlockL1-LA0,- Structural developmental anomalies primarily affecting one body system,BlockL2_LA0, - - Structural developmental anomalies of the nervous system ,LA06.0,- - - - Dandy-Walker malformation,,,,category,2
